image_id,cat_id,cat_label
M11361783,Q161850,nude model
M3970463,Q4941344,bondage cuffs
M10258173,Q4941344,bondage cuffs
M121176,Q4941344,bondage cuffs
M89935297,Q18354996,Female Genital Mutilation in the United States
M99567201,Q105086050,Wakayama poison curry case
M104925222,Q1053501,sex reassignment surgery
M114660422,Q4668478,Abortion in Mexico
M83165885,Q4668478,Abortion in Mexico
M114660512,Q4668478,Abortion in Mexico
M116295465,Q111314232,1979 Moicano terrorist attack
M5296976,Q76421,26/11 Mumbai attacks
M94197013,Q40053,cruelty to animals
M83585302,Q40053,cruelty to animals
M92652592,Q40053,cruelty to animals
M103648089,Q866650,animal bite
M100413746,Q866650,animal bite
M96262480,Q866650,animal bite
M119561507,Q1707435,clitoridectomy
M90395453,Q156537,domestic violence
M102587216,Q156537,domestic violence
M93297257,Q156537,domestic violence
M102623432,Q156537,domestic violence
M116696659,Q156537,domestic violence
M101627712,Q156537,domestic violence
M99442832,Q156537,domestic violence
M93296571,Q156537,domestic violence
M15066677,Q109773424,Jüngling
M104053143,Q910759,cow dung
M116770825,Q910759,cow dung
M116770823,Q910759,cow dung
M116770826,Q910759,cow dung
M86551828,Q910759,cow dung
M107900944,Q910759,cow dung
M90547180,Q1309446,chick culling
M120098846,Q133462,seppuku
M53132,Q133462,seppuku
M96140118,Q133462,seppuku
M33373583,Q133462,seppuku
M132694,Q133462,seppuku
M25609624,Q11086137,Boston Marathon bombings
M25611690,Q11086137,Boston Marathon bombings
M57719314,Q623636,camel milk
M19354149,Q623636,camel milk
M112602656,Q623636,camel milk
M80668196,Q55392031,death of Lesandro Guzman-Feliz
M80668311,Q55392031,death of Lesandro Guzman-Feliz
M30970147,Q421966,nude photography
M99483154,Q421966,nude photography
M107905364,Q421966,nude photography
M30787400,Q421966,nude photography
M80561944,Q1968528,Operation Black Buck
M15122815,Q1973927,punch
M108188911,Q1973927,punch
M107747534,Q1973927,punch
M99150928,Q104957993,2021 Baghdad suicide bombings
M99150923,Q104957993,2021 Baghdad suicide bombings
M99150924,Q104957993,2021 Baghdad suicide bombings
M99150930,Q104957993,2021 Baghdad suicide bombings
M99150925,Q104957993,2021 Baghdad suicide bombings
M99150929,Q104957993,2021 Baghdad suicide bombings
M119367656,Q111029132,Q111029132
M119367650,Q111029132,Q111029132
M119367653,Q111029132,Q111029132
M119367657,Q111029132,Q111029132
M119367647,Q111029132,Q111029132
M119367651,Q111029132,Q111029132
M119367648,Q111029132,Q111029132
M119367649,Q111029132,Q111029132
M119367658,Q111029132,Q111029132
M15377062,Q8398,anal sex
M3117072,Q8398,anal sex
M16293949,Q8398,anal sex
M74850750,Q8398,anal sex
M74329599,Q8398,anal sex
M34612400,Q8398,anal sex
M12118136,Q8398,anal sex
M49720064,Q28698151,death of Bak Jongcheol
M115275556,Q79749,blood plasma
M97954389,Q79749,blood plasma
M79370936,Q79749,blood plasma
M79367338,Q79749,blood plasma
M110133817,Q79749,blood plasma
M84863425,Q79749,blood plasma
M11165143,Q79749,blood plasma
M99045779,Q6165880,Soviet invasion of Manchuria
M99047440,Q6165880,Soviet invasion of Manchuria
M99044903,Q6165880,Soviet invasion of Manchuria
M99044689,Q6165880,Soviet invasion of Manchuria
M99044900,Q6165880,Soviet invasion of Manchuria
M99045776,Q6165880,Soviet invasion of Manchuria
M99045775,Q6165880,Soviet invasion of Manchuria
M116115063,Q6165880,Soviet invasion of Manchuria
M99134450,Q6165880,Soviet invasion of Manchuria
M99045774,Q6165880,Soviet invasion of Manchuria
M99047438,Q6165880,Soviet invasion of Manchuria
M202593,Q938497,Venus of Moravany
M98855089,Q747483,erotic literature
M97434141,Q192050,assassination of Archduke Franz Ferdinand
M112094569,Q192050,assassination of Archduke Franz Ferdinand
M115534512,Q111013851,Southern Ukraine offensive
M119506010,Q111013851,Southern Ukraine offensive
M27464559,Q109767136,Sitzender
M84659545,Q3502640,penis pump
M84792805,Q3502640,penis pump
M79693974,Q643474,massacre of the Innocents
M83568472,Q643474,massacre of the Innocents
M35577943,Q643474,massacre of the Innocents
M96141639,Q643474,massacre of the Innocents
M53559379,Q643474,massacre of the Innocents
M62383726,Q643474,massacre of the Innocents
M83568999,Q643474,massacre of the Innocents
M73754226,Q2148678,sexual penetration
M113609227,Q2148678,sexual penetration
M69212412,Q2148678,sexual penetration
M65501264,Q2148678,sexual penetration
M81514481,Q167191,child abuse
M93201827,Q167191,child abuse
M119455599,Q167191,child abuse
M113158988,Q167191,child abuse
M112424366,Q1150876,footjob
M112424367,Q1150876,footjob
M47783289,Q1150876,footjob
M32161664,Q5887,orgasm
M78827193,Q5887,orgasm
M106792985,Q5887,orgasm
M73754226,Q5887,orgasm
M84554516,Q26156788,Double Team
M103397582,Q26156788,Double Team
M98789136,Q835565,March 18 Massacre
M98781005,Q835565,March 18 Massacre
M116111732,Q13587273,child murder
M93752362,Q13587273,child murder
M91161326,Q13587273,child murder
M94089011,Q13587273,child murder
M89644546,Q13587273,child murder
M113158988,Q13587273,child murder
M81553994,Q862586,September Massacres
M81559327,Q862586,September Massacres
M81553654,Q862586,September Massacres
M97664833,Q862586,September Massacres
M10854362,Q534853,horse manure
M109890599,Q534853,horse manure
M18844489,Q133333,foxhunting
M112789597,Q133333,foxhunting
M87335772,Q1865659,capital punishment in the United Kingdom
M92288297,Q97400200,2020 Twitter account hijacking
M114887206,Q45178445,Aztec High School shooting
M117951917,Q6948987,Mystic massacre
M113516045,Q6948987,Mystic massacre
M74364134,Q135162,zionist Israeli targeted killings
M7586712,Q8565134,foursome
M18051602,Q8565134,foursome
M92339823,Q591536,animal roleplay
M49955797,Q591536,animal roleplay
M11236493,Q591536,animal roleplay
M79696869,Q81672,attempted murder
M59143982,Q385811,Artificial vagina
M88639741,Q67281158,anal hook
M89192790,Q29514943,Guillem Agulló i Salvador
M89192789,Q29514943,Guillem Agulló i Salvador
M89192786,Q29514943,Guillem Agulló i Salvador
M89192788,Q29514943,Guillem Agulló i Salvador
M95737547,Q29514943,Guillem Agulló i Salvador
M115806367,Q111013764,Kyiv offensive
M119884922,Q252000,oppression
M119884720,Q252000,oppression
M16050677,Q700728,Venus of Galgenberg
M109302440,Q54942377,World Naked Bike Ride London
M69865706,Q54942377,World Naked Bike Ride London
M64472,Q35413,clasper
M110753575,Q108801836,murder of Ocey Snead
M90111753,Q7458758,Sexual assault in the United States military
M99632501,Q59576416,attempted assassination of Rómulo Betancourt
M113755085,Q3559567,Dance of Zalongo
M96092200,Q7801524,tiger hunting
M81812416,Q119094,human sacrifice
M38298685,Q119094,human sacrifice
M87142704,Q134301,Katyn massacre
M1063054,Q134301,Katyn massacre
M95298848,Q134301,Katyn massacre
M41512573,Q134301,Katyn massacre
M3264026,Q134301,Katyn massacre
M118302273,Q134301,Katyn massacre
M8221879,Q107802,2003 invasion of Iraq
M98150359,Q107802,2003 invasion of Iraq
M81618707,Q1134817,rooting
M119480038,Q1134817,rooting
M110092012,Q2604964,medical abortion
M114155572,Q211087,Pan Am Flight 103
M114156199,Q211087,Pan Am Flight 103
M113690379,Q110281451,Lynching of Manuel Cabeza
M4877576,Q473845,Columbine High School massacre
M3627578,Q473845,Columbine High School massacre
M4147260,Q473845,Columbine High School massacre
M88116,Q473845,Columbine High School massacre
M35171790,Q67212716,ball stretcher
M47576688,Q67212716,ball stretcher
M83172136,Q3309852,genital modification
M97729927,Q9029216,Q9029216
M83332487,Q9029216,Q9029216
M7795111,Q10572454,semi-skimmed milk
M98792335,Q4688003,aerial bombing of a city
M98792378,Q4688003,aerial bombing of a city
M83873313,Q478301,Hussite Wars
M119914686,Q478301,Hussite Wars
M120053239,Q478301,Hussite Wars
M78297344,Q1475448,regicide
M16024483,Q1475448,regicide
M1254787,Q1144602,Sumgait pogrom
M1895000,Q388768,anal beads
M2565296,Q388768,anal beads
M10288962,Q388768,anal beads
M88121806,Q76824392,2019 London Bridge stabbing
M88121807,Q76824392,2019 London Bridge stabbing
M11236493,Q3641549,bondage harness
M98952624,Q1058795,body fluids
M118378231,Q1058795,body fluids
M118378232,Q1058795,body fluids
M115635960,Q542289,Hep-Hep riots
M115463432,Q542289,Hep-Hep riots
M214438,Q10818,7 July 2005 London bombings
M1511138,Q10818,7 July 2005 London bombings
M25381845,Q60983001,Q60983001
M27013207,Q60983001,Q60983001
M65740749,Q154494,Aktion T4
M120039472,Q154494,Aktion T4
M65740746,Q154494,Aktion T4
M59190155,Q154494,Aktion T4
M94928585,Q220359,Zoot Suit Riots
M94928584,Q220359,Zoot Suit Riots
M94928586,Q220359,Zoot Suit Riots
M94928588,Q220359,Zoot Suit Riots
M94928587,Q220359,Zoot Suit Riots
M208579,Q64584948,David and Bathsheba
M48322388,Q11652138,Bombing of Nagaoka in World War II
M19610499,Q1061018,Viennese oyster
M112376773,Q4668484,Abortion in Poland
M116267747,Q4668484,Abortion in Poland
M108635519,Q4668484,Abortion in Poland
M105636969,Q102188098,Killing of João Alberto Freitas
M80148296,Q64876905,Abortion in California
M114536293,Q110645708,2022 Al-Hasakah prison attack
M83275711,Q51659,Fifth Crusade
M92394282,Q3929535,Tondern raid
M3667192,Q8394,sex position
M97943546,Q8394,sex position
M14386489,Q109676270,Torso
M14386616,Q109676270,Torso
M99248219,Q19881717,shooting of Rekia Boyd
M111650069,Q76580,cum shot
M111482134,Q76580,cum shot
M40156446,Q64339357,Die Erde
M2946071,Q64339357,Die Erde
M80250761,Q3242878,waterfowl hunting
M65540613,Q3242878,waterfowl hunting
M64887654,Q3242878,waterfowl hunting
M65509395,Q3242878,waterfowl hunting
M65534343,Q3242878,waterfowl hunting
M65557449,Q3242878,waterfowl hunting
M89044509,Q508967,Operation Valkyrie
M93427230,Q1139400,exudate
M93427231,Q1139400,exudate
M12874050,Q1139400,exudate
M105642783,Q11785455,Borów massacre
M88205741,Q4239723,Q4239723
M89641791,Q4239723,Q4239723
M111624525,Q4239723,Q4239723
M93049218,Q569287,Bologna massacre
M51299502,Q1026165,Cala Torta
M58368881,Q1026165,Cala Torta
M86431573,Q931639,Rainiai massacre
M81082390,Q80995881,CIL 4.5296
M119601477,Q85636305,2020 Hanau shootings
M119601479,Q85636305,2020 Hanau shootings
M119601480,Q85636305,2020 Hanau shootings
M119601476,Q85636305,2020 Hanau shootings
M105191665,Q870684,Green March
M118384351,Q870684,Green March
M106158565,Q713516,Doolittle Raid
M65633103,Q757329,fingering
M5722911,Q757329,fingering
M81491700,Q757329,fingering
M4933586,Q9720,Deep-throatin
M4577461,Q9720,Deep-throatin
M105016501,Q1238934,urethral sounding
M39284749,Q1238934,urethral sounding
M105016502,Q1238934,urethral sounding
M105016500,Q1238934,urethral sounding
M35171986,Q1238934,urethral sounding
M87506018,Q254002,Sounion Kouros
M84787934,Q254002,Sounion Kouros
M117185781,Q188799,Virginia Tech shooting
M2326107,Q188799,Virginia Tech shooting
M1972193,Q188799,Virginia Tech shooting
M113990721,Q2304343,Corpus Christi massacre
M4790785,Q815436,the Troubles
M41138,Q815436,the Troubles
M7257527,Q190819,Bloody Sunday
M84479352,Q228284,Expedition of the Thousand
M84479838,Q228284,Expedition of the Thousand
M104938819,Q464643,stabbing
M102734933,Q2691275,honor killing
M89815405,Q2691275,honor killing
M107241710,Q4115166,Persecution of Ahmadis
M3663814,Q109780817,Praying Boy
M3663811,Q109780817,Praying Boy
M16102741,Q1139615,Qibya massacre
M111009814,Q26156986,Recycle
M80248862,Q26156986,Recycle
M82091697,Q155925,saliva
M103930456,Q155925,saliva
M113392928,Q155925,saliva
M103930459,Q155925,saliva
M103930460,Q155925,saliva
M118921158,Q155925,saliva
M99279582,Q155925,saliva
M12972071,Q4751008,anal masturbation
M16813761,Q3746560,phlegm
M107581545,Q3746560,phlegm
M41122046,Q17397442,Cala Falcó
M61816467,Q37001445,2017 Catalonia attacks
M61761493,Q37001445,2017 Catalonia attacks
M61761530,Q37001445,2017 Catalonia attacks
M61761492,Q37001445,2017 Catalonia attacks
M85664963,Q20649407,stag film
M24435710,Q48136,Persecution of Jews
M48874904,Q48136,Persecution of Jews
M110407383,Q3815525,kink
M110573901,Q3815525,kink
M106337217,Q2576697,public sex
M106337805,Q2576697,public sex
M3824411,Q1639034,strap-on dildo
M1428623,Q1639034,strap-on dildo
M3824360,Q1639034,strap-on dildo
M1222645,Q1639034,strap-on dildo
M3824416,Q1639034,strap-on dildo
M106773999,Q23670513,Petya
M60473519,Q23670513,Petya
M88891278,Q22728,human breast milk
M76206210,Q22728,human breast milk
M93450143,Q22728,human breast milk
M89224378,Q22728,human breast milk
M97242438,Q96761046,Q96761046
M22615942,Q590545,air raids on Japan
M4612211,Q590545,air raids on Japan
M89758307,Q1823899,love dart
M71523254,Q73484013,"Abortion, Legal"
M116791010,Q840435,chastity cage
M116772952,Q840435,chastity cage
M111935411,Q63245644,2019 Sri Lanka bombings
M113938611,Q2567462,dominant
M40871414,Q1418287,goat milk
M1806088,Q1418287,goat milk
M82839345,Q1418287,goat milk
M4080569,Q492926,nipple clamp
M67184459,Q1372737,penile subincision
M118885090,Q1372737,penile subincision
M118885087,Q1372737,penile subincision
M86510115,Q3092671,gendercide
M67981622,Q11288021,Gokumon
M67981739,Q11288021,Gokumon
M89534014,Q4914564,Binyamina train station suicide bombing
M54650104,Q28036573,2016 Berlin attack
M85054359,Q28036573,2016 Berlin attack
M113283175,Q28036573,2016 Berlin attack
M113283496,Q28036573,2016 Berlin attack
M78946919,Q1026171,Cala es Matzoc
M78946917,Q1026171,Cala es Matzoc
M78946918,Q1026171,Cala es Matzoc
M89462447,Q660567,child pornography
M109815972,Q67174168,murder of Emine Bulut
M8876299,Q1713106,upskirt
M8878163,Q1713106,upskirt
M3329383,Q67277883,BDSM furniture
M34778507,Q109772272,Der Steinhändler
M116104923,Q10858950,Reinhard Heydrich assassination
M98148625,Q652668,Gummosis
M98154809,Q652668,Gummosis
M37795543,Q18718876,Charlie Hebdo shooting
M37722951,Q18718876,Charlie Hebdo shooting
M38035420,Q18718876,Charlie Hebdo shooting
M112852227,Q5618454,gun violence
M108103153,Q51661,Seventh Crusade
M91062315,Q4676786,deliberate murder
M118161174,Q4676786,deliberate murder
M5179749,Q2122,oral sex
M116658479,Q2122,oral sex
M9989782,Q2122,oral sex
M120154614,Q2122,oral sex
M62593510,Q339159,Battle of Borneo
M10275468,Q235757,fisting
M114713959,Q135005,phishing
M119599326,Q135005,phishing
M102136370,Q22947455,Ardenne Abbey massacre
M58893298,Q50433857,dive bombing
M87829492,Q424200,snake venom
M106049420,Q102247875,crabbing
M95172523,Q11583115,Maoka post office incident
M112207425,Q1934603,whaling in Japan
M93231931,Q6900329,The Blitz
M86993785,Q6900329,The Blitz
M91614034,Q6900329,The Blitz
M30835190,Q6900329,The Blitz
M87440572,Q208373,female genital mutilation
M116825484,Q208373,female genital mutilation
M12072420,Q208373,female genital mutilation
M101673555,Q208373,female genital mutilation
M2911534,Q208373,female genital mutilation
M645882,Q13648784,terror
M92321342,Q13648784,terror
M107192352,Q13648784,terror
M116214490,Q13648784,terror
M114525657,Q13648784,terror
M93113015,Q13648784,terror
M645886,Q13648784,terror
M1849399,Q13648784,terror
M89836275,Q2001676,military offensive
M173149,Q2001676,military offensive
M90187996,Q2001676,military offensive
M104308083,Q2001676,military offensive
M84340968,Q839512,mammary intercourse
M47843336,Q839512,mammary intercourse
M21988395,Q19861762,Female Nude Reading
M85195684,Q4825093,wardrobe malfunction
M27828098,Q4825093,wardrobe malfunction
M105652960,Q4825093,wardrobe malfunction
M3868621,Q67237268,muzzle gag
M16820191,Q67237268,muzzle gag
M3243596,Q67237268,muzzle gag
M3243601,Q67237268,muzzle gag
M117327612,Q76432701,Q76432701
M90944951,Q105570,20 July plot
M110953966,Q105570,20 July plot
M113601772,Q9386436,assassination of Gabriel Narutowicz
M86103271,Q75984,dirty war in Argentina
M116888319,Q75984,dirty war in Argentina
M20568966,Q39917302,suicide by shooting
M114986828,Q926331,ransomware
M79733339,Q1551045,Circle jerk
M98360755,Q5995805,ikejime
M98401329,Q5995805,ikejime
M120198252,Q2084807,Topfreedom
M113731384,Q11081100,spoofing attack
M638489,Q127013,Final Solution
M36266806,Q30177123,dog attack
M44737608,Q333740,pig slaughter
M116754549,Q111528870,Kramatorsk railway station attack
M104568614,Q11476965,Bombing of Shimada
M98594814,Q28403236,University of Texas Tower Shooting
M21085515,Q312492,Herero and Namaqua Genocide
M103756781,Q312492,Herero and Namaqua Genocide
M109902633,Q108479105,Q108479105
M113401084,Q705222,Petsamo–Kirkenes Offensive
M100671246,Q705222,Petsamo–Kirkenes Offensive
M101858083,Q705222,Petsamo–Kirkenes Offensive
M116112222,Q60751540,Tallahassee shooting
M81092943,Q65640303,Kyoto Animation arson attack
M80593739,Q65640303,Kyoto Animation arson attack
M7389877,Q67267331,spanking machine
M114195766,Q4382340,atomic bombing of Nagasaki
M114195398,Q4382340,atomic bombing of Nagasaki
M114195389,Q4382340,atomic bombing of Nagasaki
M114195400,Q4382340,atomic bombing of Nagasaki
M114195765,Q4382340,atomic bombing of Nagasaki
M114195399,Q4382340,atomic bombing of Nagasaki
M114195388,Q4382340,atomic bombing of Nagasaki
M19623961,Q76240,Facial
M10275982,Q76240,Facial
M53896819,Q11287,exploit
M36911701,Q63781172,anal intercourse
M38589775,Q63781172,anal intercourse
M89975431,Q7293897,rape in the United States
M89975430,Q7293897,rape in the United States
M89327103,Q163891,St. Bartholomew's Day massacre
M89326883,Q163891,St. Bartholomew's Day massacre
M115393782,Q109546618,vaginal creampie
M99248194,Q71046962,killing of Atatiana Jefferson
